1.24988E+18,8.1948E+17,2020-04-14T01:45:17Z,ATULASIRAMI,"After Downloading All My Doughts Are clarified In This App . Thanks U @narendramodi Sir For This Application. I shared the Application with all known friends and relatives. @narendramodi @PMOIndia @ysjagan @AarogyaSetuApp
#IndiaFightsCarona #ArogyaSetuApp
#StayHomeStaySafe https://t.co/JjAZFeWizc",Twitter for Android,,,,FALSE,FALSE,295,0,IN,"Tirupati, India",city,26,328,,2017-01-12T09:43:47Z,FALSE,en,
1.24988E+18,1.13577E+18,2020-04-14T01:46:49Z,DrSidSahu,"@CMO_Odisha how many #ventilators does #Odisha have ? @SecyChief are #ICU being increased in government hospitals? The #Global #Coronavirus may Get Much, Much Worse
@geminianguddu
@skilledinodisha
@sambitswaraj
@PandaJay
@NPatnaikOdisha
@soumyajitt https://t.co/8DcpK1Cchl",Twitter for Android,,4723068481,CMO_Odisha,FALSE,FALSE,200,0,IN,"Cuttack, India",city,79,34,,2019-06-04T04:42:50Z,FALSE,en,
1.24988E+18,47083884,2020-04-14T01:47:34Z,SandipGhose,Shall not criticise or find fault with #SoniaGandhi’s message. It is good that at least on the 21st day of #lockdown - Congress has tried to reach out to the nation instead of simply finding fault with the government. That was gracious of @INCIndia President. #Covid_19,Twitter for iPhone,,,,FALSE,FALSE,44715,33,IN,"Kolkata, India",city,19661,869,,2009-06-14T12:33:08Z,TRUE,en,
1.24988E+18,372676930,2020-04-14T01:50:25Z,Bhagwan_Maloo,"Although We all #Pharmacists but we also human first,so our team decide to help all needy people in this pandemic #Covid_19.so we donate essential things Via @DrSatishPoonia 
#Pharmacists_The_Unsung_warriors 
#PharmacyHeroes 
@1stIndiaNews 
@rpbreakingnews 
@DBrajasthan https://t.co/18kvbbqtzB",Twitter for Android,,,,FALSE,FALSE,1679,35,IN,"Jaipur, India",city,433,768,,2011-09-13T06:29:51Z,FALSE,en,
1.24988E+18,17936314,2020-04-14T01:52:34Z,sanjivkataria,"@htTweets takes Day 1 as the first day a country reported 100 cases. The data, without a question, presents a very very grim situation posed by #Covid_19. #Isolation, #handwashing only way forward for individuals as Govts play their role. https://t.co/uxhthJogBj",Twitter for Android,,36327407,htTweets,TRUE,FALSE,310,0,IN,"New Delhi, India",city,1239,385,,2008-12-07T04:51:22Z,FALSE,en,
1.24988E+18,109787469,2020-04-14T01:52:59Z,Cvsinghfrnds,Coronavirus Tweets from Indian authorities #coronavirus https://t.co/beL98fOv1M,Twitter for iPhone,,,,FALSE,FALSE,3552,0,IN,"Mumbai, India",city,875,3198,,2010-01-30T07:36:07Z,FALSE,en,
1.24988E+18,9.06062E+17,2020-04-14T01:53:38Z,SanjeetSangwans,"@narendramodi Aarogya Setu app downloaded and link shared with all known friends and relatives. @narendramodi ji  #AarogyaSetuApp
#IndiaFightsCarona 
#StayHomeStaySafe https://t.co/s6ysAzI1tm https://t.co/iGJyONwLRp",Twitter for Android,1.24987E+18,18839785,narendramodi,FALSE,FALSE,80,1,IN,"Rohtak, India",city,6,110,,2017-09-08T07:48:54Z,FALSE,en,
1.24988E+18,433207428,2020-04-14T01:54:12Z,Manvinder07,State Govts don't hav power under Epidemic or DM Act to compel employers to foot wage bill to deal with #Coronavirus. It's the moral obligation and fear of courts taking pro-labor view that's making people comply during lockdown. Govt shall bring schemes to share burden https://t.co/W6uYpF73Fg,Twitter for Android,,,,TRUE,FALSE,839,0,IN,"Gurgaon, India",city,350,146,,2011-12-10T08:29:06Z,FALSE,en,
1.24988E+18,23619403,2020-04-14T01:54:29Z,LatikaGupta_,Brilliant summary of therapeutic options in #Covid_19 https://t.co/sjijjGoYGu,Twitter for iPhone,,,,TRUE,FALSE,679,1,IN,"Lucknow, India",city,310,454,,2009-03-10T17:25:43Z,FALSE,en,
1.24988E+18,1662170822,2020-04-14T01:58:36Z,shubhampawanman,"@AUThackeray @WorlikarHemangi Yes sir @AUThackeray,  we all together can come over this #coronavirus . Stay home, Stay safe. 
We stand by govt. @CMOMaharashtra in #FightAgainstCoronavirus .
#CoronaInMaharashtra",Twitter for Android,1.24979E+18,1606048885,AUThackeray,FALSE,FALSE,378,0,IN,"Washim, India",city,11,251,,2013-08-11T09:56:07Z,FALSE,en,
1.24988E+18,89477447,2020-04-14T02:01:48Z,swanirbhar,"Low cost ventilator is the new Solar powered bike. Almost everyone has cracked a low cost prototype and managed a headline. Yet to see mass production. #COVID2019 
Wishing #subhonoboborsho Happy #Bihu #Baisakhi but #StayHomeStaySafe",Twitter for Android,,,,FALSE,FALSE,2978,0,IN,"Agartala, India",city,302,266,,2009-11-12T16:09:41Z,FALSE,en,
1.24988E+18,8.09677E+17,2020-04-14T02:03:45Z,dilipsinghjodh,"Aarogya Setu app downloaded and link shared with all known friends and relatives. @narendramodi ji  #AarogyaSetuApp
#IndiaFightsCarona 
#StayHomeStaySafe https://t.co/mTBexdTU4W",Twitter for iPhone,,,,FALSE,FALSE,26426,0,IN,"Jodhpur, India",city,1232,1025,,2016-12-16T08:28:47Z,FALSE,en,
